구분,지역단위,지역명,작업명,키워드,URL,허브 노출 여부,랜딩 200 상태 여부,canonical 정상 여부,비고
"경기","구","팔달구","빗물누수","팔달구 빗물누수","https://www.rainguard.co.kr/?k=팔달구-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","구","팔달구","창틀실리콘","팔달구 창틀실리콘","https://www.rainguard.co.kr/?k=팔달구-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","구","팔달구","샷시실리콘","팔달구 샷시실리콘","https://www.rainguard.co.kr/?k=팔달구-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","구","팔달구","외벽보수","팔달구 외벽보수","https://www.rainguard.co.kr/?k=팔달구-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","구","팔달구","옥상방수","팔달구 옥상방수","https://www.rainguard.co.kr/?k=팔달구-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","구","팔달구","외벽방수","팔달구 외벽방수","https://www.rainguard.co.kr/?k=팔달구-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","구","팔달구","외벽누수","팔달구 외벽누수","https://www.rainguard.co.kr/?k=팔달구-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","구","팔달구","옥상누수","팔달구 옥상누수","https://www.rainguard.co.kr/?k=팔달구-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","구","영통구","창틀코킹","영통구 창틀코킹","https://www.rainguard.co.kr/?k=영통구-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","구","영통구","창틀누수","영통구 창틀누수","https://www.rainguard.co.kr/?k=영통구-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","구","영통구","빗물누수","영통구 빗물누수","https://www.rainguard.co.kr/?k=영통구-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","구","영통구","창틀실리콘","영통구 창틀실리콘","https://www.rainguard.co.kr/?k=영통구-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","구","영통구","샷시실리콘","영통구 샷시실리콘","https://www.rainguard.co.kr/?k=영통구-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","구","영통구","외벽보수","영통구 외벽보수","https://www.rainguard.co.kr/?k=영통구-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","구","영통구","옥상방수","영통구 옥상방수","https://www.rainguard.co.kr/?k=영통구-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","구","영통구","외벽방수","영통구 외벽방수","https://www.rainguard.co.kr/?k=영통구-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","구","영통구","외벽누수","영통구 외벽누수","https://www.rainguard.co.kr/?k=영통구-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","구","영통구","옥상누수","영통구 옥상누수","https://www.rainguard.co.kr/?k=영통구-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","정자동","창틀코킹","정자동 창틀코킹","https://www.rainguard.co.kr/?k=정자동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","정자동","창틀누수","정자동 창틀누수","https://www.rainguard.co.kr/?k=정자동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","정자동","빗물누수","정자동 빗물누수","https://www.rainguard.co.kr/?k=정자동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","정자동","창틀실리콘","정자동 창틀실리콘","https://www.rainguard.co.kr/?k=정자동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","정자동","샷시실리콘","정자동 샷시실리콘","https://www.rainguard.co.kr/?k=정자동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","정자동","외벽보수","정자동 외벽보수","https://www.rainguard.co.kr/?k=정자동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","정자동","옥상방수","정자동 옥상방수","https://www.rainguard.co.kr/?k=정자동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","정자동","외벽방수","정자동 외벽방수","https://www.rainguard.co.kr/?k=정자동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","정자동","외벽누수","정자동 외벽누수","https://www.rainguard.co.kr/?k=정자동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","정자동","옥상누수","정자동 옥상누수","https://www.rainguard.co.kr/?k=정자동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","조원동","창틀코킹","조원동 창틀코킹","https://www.rainguard.co.kr/?k=조원동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","조원동","창틀누수","조원동 창틀누수","https://www.rainguard.co.kr/?k=조원동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","조원동","빗물누수","조원동 빗물누수","https://www.rainguard.co.kr/?k=조원동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","조원동","창틀실리콘","조원동 창틀실리콘","https://www.rainguard.co.kr/?k=조원동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","조원동","샷시실리콘","조원동 샷시실리콘","https://www.rainguard.co.kr/?k=조원동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","조원동","외벽보수","조원동 외벽보수","https://www.rainguard.co.kr/?k=조원동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","조원동","옥상방수","조원동 옥상방수","https://www.rainguard.co.kr/?k=조원동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","조원동","외벽방수","조원동 외벽방수","https://www.rainguard.co.kr/?k=조원동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","조원동","외벽누수","조원동 외벽누수","https://www.rainguard.co.kr/?k=조원동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","조원동","옥상누수","조원동 옥상누수","https://www.rainguard.co.kr/?k=조원동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","율전동","창틀코킹","율전동 창틀코킹","https://www.rainguard.co.kr/?k=율전동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","율전동","창틀누수","율전동 창틀누수","https://www.rainguard.co.kr/?k=율전동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","율전동","빗물누수","율전동 빗물누수","https://www.rainguard.co.kr/?k=율전동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","율전동","창틀실리콘","율전동 창틀실리콘","https://www.rainguard.co.kr/?k=율전동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","율전동","샷시실리콘","율전동 샷시실리콘","https://www.rainguard.co.kr/?k=율전동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","율전동","외벽보수","율전동 외벽보수","https://www.rainguard.co.kr/?k=율전동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","율전동","옥상방수","율전동 옥상방수","https://www.rainguard.co.kr/?k=율전동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","율전동","외벽방수","율전동 외벽방수","https://www.rainguard.co.kr/?k=율전동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","율전동","외벽누수","율전동 외벽누수","https://www.rainguard.co.kr/?k=율전동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","율전동","옥상누수","율전동 옥상누수","https://www.rainguard.co.kr/?k=율전동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","파장동","창틀코킹","파장동 창틀코킹","https://www.rainguard.co.kr/?k=파장동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","파장동","창틀누수","파장동 창틀누수","https://www.rainguard.co.kr/?k=파장동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","파장동","빗물누수","파장동 빗물누수","https://www.rainguard.co.kr/?k=파장동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","파장동","창틀실리콘","파장동 창틀실리콘","https://www.rainguard.co.kr/?k=파장동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","파장동","샷시실리콘","파장동 샷시실리콘","https://www.rainguard.co.kr/?k=파장동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","파장동","외벽보수","파장동 외벽보수","https://www.rainguard.co.kr/?k=파장동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","파장동","옥상방수","파장동 옥상방수","https://www.rainguard.co.kr/?k=파장동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","파장동","외벽방수","파장동 외벽방수","https://www.rainguard.co.kr/?k=파장동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","파장동","외벽누수","파장동 외벽누수","https://www.rainguard.co.kr/?k=파장동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","파장동","옥상누수","파장동 옥상누수","https://www.rainguard.co.kr/?k=파장동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","송죽동","창틀코킹","송죽동 창틀코킹","https://www.rainguard.co.kr/?k=송죽동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","송죽동","창틀누수","송죽동 창틀누수","https://www.rainguard.co.kr/?k=송죽동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","송죽동","빗물누수","송죽동 빗물누수","https://www.rainguard.co.kr/?k=송죽동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","송죽동","창틀실리콘","송죽동 창틀실리콘","https://www.rainguard.co.kr/?k=송죽동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","송죽동","샷시실리콘","송죽동 샷시실리콘","https://www.rainguard.co.kr/?k=송죽동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","송죽동","외벽보수","송죽동 외벽보수","https://www.rainguard.co.kr/?k=송죽동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","송죽동","옥상방수","송죽동 옥상방수","https://www.rainguard.co.kr/?k=송죽동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","송죽동","외벽방수","송죽동 외벽방수","https://www.rainguard.co.kr/?k=송죽동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","송죽동","외벽누수","송죽동 외벽누수","https://www.rainguard.co.kr/?k=송죽동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","송죽동","옥상누수","송죽동 옥상누수","https://www.rainguard.co.kr/?k=송죽동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","천천동","창틀코킹","천천동 창틀코킹","https://www.rainguard.co.kr/?k=천천동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","천천동","창틀누수","천천동 창틀누수","https://www.rainguard.co.kr/?k=천천동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","천천동","빗물누수","천천동 빗물누수","https://www.rainguard.co.kr/?k=천천동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","천천동","창틀실리콘","천천동 창틀실리콘","https://www.rainguard.co.kr/?k=천천동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","천천동","샷시실리콘","천천동 샷시실리콘","https://www.rainguard.co.kr/?k=천천동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","천천동","외벽보수","천천동 외벽보수","https://www.rainguard.co.kr/?k=천천동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","천천동","옥상방수","천천동 옥상방수","https://www.rainguard.co.kr/?k=천천동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","천천동","외벽방수","천천동 외벽방수","https://www.rainguard.co.kr/?k=천천동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","천천동","외벽누수","천천동 외벽누수","https://www.rainguard.co.kr/?k=천천동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","천천동","옥상누수","천천동 옥상누수","https://www.rainguard.co.kr/?k=천천동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","권선동","창틀코킹","권선동 창틀코킹","https://www.rainguard.co.kr/?k=권선동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","권선동","창틀누수","권선동 창틀누수","https://www.rainguard.co.kr/?k=권선동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","권선동","빗물누수","권선동 빗물누수","https://www.rainguard.co.kr/?k=권선동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","권선동","창틀실리콘","권선동 창틀실리콘","https://www.rainguard.co.kr/?k=권선동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","권선동","샷시실리콘","권선동 샷시실리콘","https://www.rainguard.co.kr/?k=권선동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","권선동","외벽보수","권선동 외벽보수","https://www.rainguard.co.kr/?k=권선동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","권선동","옥상방수","권선동 옥상방수","https://www.rainguard.co.kr/?k=권선동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","권선동","외벽방수","권선동 외벽방수","https://www.rainguard.co.kr/?k=권선동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","권선동","외벽누수","권선동 외벽누수","https://www.rainguard.co.kr/?k=권선동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","권선동","옥상누수","권선동 옥상누수","https://www.rainguard.co.kr/?k=권선동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","세류동","창틀코킹","세류동 창틀코킹","https://www.rainguard.co.kr/?k=세류동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","세류동","창틀누수","세류동 창틀누수","https://www.rainguard.co.kr/?k=세류동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","세류동","빗물누수","세류동 빗물누수","https://www.rainguard.co.kr/?k=세류동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","세류동","창틀실리콘","세류동 창틀실리콘","https://www.rainguard.co.kr/?k=세류동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","세류동","샷시실리콘","세류동 샷시실리콘","https://www.rainguard.co.kr/?k=세류동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","세류동","외벽보수","세류동 외벽보수","https://www.rainguard.co.kr/?k=세류동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","세류동","옥상방수","세류동 옥상방수","https://www.rainguard.co.kr/?k=세류동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","세류동","외벽방수","세류동 외벽방수","https://www.rainguard.co.kr/?k=세류동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","세류동","외벽누수","세류동 외벽누수","https://www.rainguard.co.kr/?k=세류동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","세류동","옥상누수","세류동 옥상누수","https://www.rainguard.co.kr/?k=세류동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","곡반정동","창틀코킹","곡반정동 창틀코킹","https://www.rainguard.co.kr/?k=곡반정동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","곡반정동","창틀누수","곡반정동 창틀누수","https://www.rainguard.co.kr/?k=곡반정동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","곡반정동","빗물누수","곡반정동 빗물누수","https://www.rainguard.co.kr/?k=곡반정동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","곡반정동","창틀실리콘","곡반정동 창틀실리콘","https://www.rainguard.co.kr/?k=곡반정동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","곡반정동","샷시실리콘","곡반정동 샷시실리콘","https://www.rainguard.co.kr/?k=곡반정동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","곡반정동","외벽보수","곡반정동 외벽보수","https://www.rainguard.co.kr/?k=곡반정동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","곡반정동","옥상방수","곡반정동 옥상방수","https://www.rainguard.co.kr/?k=곡반정동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","곡반정동","외벽방수","곡반정동 외벽방수","https://www.rainguard.co.kr/?k=곡반정동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","곡반정동","외벽누수","곡반정동 외벽누수","https://www.rainguard.co.kr/?k=곡반정동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","곡반정동","옥상누수","곡반정동 옥상누수","https://www.rainguard.co.kr/?k=곡반정동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","호매실동","창틀코킹","호매실동 창틀코킹","https://www.rainguard.co.kr/?k=호매실동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","호매실동","창틀누수","호매실동 창틀누수","https://www.rainguard.co.kr/?k=호매실동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","호매실동","빗물누수","호매실동 빗물누수","https://www.rainguard.co.kr/?k=호매실동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","호매실동","창틀실리콘","호매실동 창틀실리콘","https://www.rainguard.co.kr/?k=호매실동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","호매실동","샷시실리콘","호매실동 샷시실리콘","https://www.rainguard.co.kr/?k=호매실동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","호매실동","외벽보수","호매실동 외벽보수","https://www.rainguard.co.kr/?k=호매실동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","호매실동","옥상방수","호매실동 옥상방수","https://www.rainguard.co.kr/?k=호매실동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","호매실동","외벽방수","호매실동 외벽방수","https://www.rainguard.co.kr/?k=호매실동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","호매실동","외벽누수","호매실동 외벽누수","https://www.rainguard.co.kr/?k=호매실동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","호매실동","옥상누수","호매실동 옥상누수","https://www.rainguard.co.kr/?k=호매실동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","금곡동","창틀코킹","금곡동 창틀코킹","https://www.rainguard.co.kr/?k=금곡동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","금곡동","창틀누수","금곡동 창틀누수","https://www.rainguard.co.kr/?k=금곡동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","금곡동","빗물누수","금곡동 빗물누수","https://www.rainguard.co.kr/?k=금곡동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","금곡동","창틀실리콘","금곡동 창틀실리콘","https://www.rainguard.co.kr/?k=금곡동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","금곡동","샷시실리콘","금곡동 샷시실리콘","https://www.rainguard.co.kr/?k=금곡동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","금곡동","외벽보수","금곡동 외벽보수","https://www.rainguard.co.kr/?k=금곡동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","금곡동","옥상방수","금곡동 옥상방수","https://www.rainguard.co.kr/?k=금곡동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","금곡동","외벽방수","금곡동 외벽방수","https://www.rainguard.co.kr/?k=금곡동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","금곡동","외벽누수","금곡동 외벽누수","https://www.rainguard.co.kr/?k=금곡동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","금곡동","옥상누수","금곡동 옥상누수","https://www.rainguard.co.kr/?k=금곡동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","서둔동","창틀코킹","서둔동 창틀코킹","https://www.rainguard.co.kr/?k=서둔동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","서둔동","창틀누수","서둔동 창틀누수","https://www.rainguard.co.kr/?k=서둔동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","서둔동","빗물누수","서둔동 빗물누수","https://www.rainguard.co.kr/?k=서둔동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","서둔동","창틀실리콘","서둔동 창틀실리콘","https://www.rainguard.co.kr/?k=서둔동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","서둔동","샷시실리콘","서둔동 샷시실리콘","https://www.rainguard.co.kr/?k=서둔동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","서둔동","외벽보수","서둔동 외벽보수","https://www.rainguard.co.kr/?k=서둔동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","서둔동","옥상방수","서둔동 옥상방수","https://www.rainguard.co.kr/?k=서둔동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","서둔동","외벽방수","서둔동 외벽방수","https://www.rainguard.co.kr/?k=서둔동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","서둔동","외벽누수","서둔동 외벽누수","https://www.rainguard.co.kr/?k=서둔동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","서둔동","옥상누수","서둔동 옥상누수","https://www.rainguard.co.kr/?k=서둔동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","구운동","창틀코킹","구운동 창틀코킹","https://www.rainguard.co.kr/?k=구운동-%EC%B0%BD%ED%8B%80%EC%BD%94%ED%82%B9","Y","200","정상",""
"경기","동","구운동","창틀누수","구운동 창틀누수","https://www.rainguard.co.kr/?k=구운동-%EC%B0%BD%ED%8B%80%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","구운동","빗물누수","구운동 빗물누수","https://www.rainguard.co.kr/?k=구운동-%EB%B9%97%EB%AC%BC%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","구운동","창틀실리콘","구운동 창틀실리콘","https://www.rainguard.co.kr/?k=구운동-%EC%B0%BD%ED%8B%80%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","구운동","샷시실리콘","구운동 샷시실리콘","https://www.rainguard.co.kr/?k=구운동-%EC%83%B7%EC%8B%9C%EC%8B%A4%EB%A6%AC%EC%BD%98","Y","200","정상",""
"경기","동","구운동","외벽보수","구운동 외벽보수","https://www.rainguard.co.kr/?k=구운동-%EC%99%B8%EB%B2%BD%EB%B3%B4%EC%88%98","Y","200","정상",""
"경기","동","구운동","옥상방수","구운동 옥상방수","https://www.rainguard.co.kr/?k=구운동-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","구운동","외벽방수","구운동 외벽방수","https://www.rainguard.co.kr/?k=구운동-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"경기","동","구운동","외벽누수","구운동 외벽누수","https://www.rainguard.co.kr/?k=구운동-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"경기","동","구운동","옥상누수","구운동 옥상누수","https://www.rainguard.co.kr/?k=구운동-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
